domain,source_dataset,week_start,year,iso_week,store_id,store_region,sku_id,category_id,category,source_category,lag1w,lag2w,lag4w,rm4w,rm8w,rstd8w,growth,avail_rm4w,censored_rate_4w,price,logprice,avg_discount,max_discount,availability,days_observed,censored_days,holiday_days,promo_days,traffic,logtraffic,temp_c,precip,cat_demand_cv,cat_elasticity,cat_season_index,sku_volatility,sku_promo_lift,typical_garment_group,typical_product_type,units_sold,position_id,sku_name,store_name,cogs,supplier,supplier_reliability,trend_score,base_velocity,on_hand,in_transit,received,sold,markdown,hm_article_count,predicted_units
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1043,KNT,Knitwear,Knitwear,,,,,,,,,,6960,8.8481,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,432,Marlow Roll Neck,Pune · Koregaon Park,2383,Noida Apparel Park,0.88,0.9085906236820459,2.192920150840655,23,0,29,6,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1044,DRS,Dresses,Dresses,,,,,,,,,,7890,8.9735,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,433,Vesper Slip Dress,Pune · Koregaon Park,3806,Bengaluru Cut & Sew,0.91,0.01245378846378043,2.393102823023219,39,0,58,19,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1045,FTW,Footwear,Footwear,,,,,,,,,,7790,8.9607,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,434,Cadence Chelsea Boot,Pune · Koregaon Park,3586,Surat Textile Mills,0.73,0.1529144424096149,0.5836417549522593,4,3,11,7,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1046,ACC,Accessories,Accessories,,,,,,,,,,1210,7.0992,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,435,Orbit Tote,Pune · Koregaon Park,569,Tirupur Knits,0.94,0.2170451900779814,0.7925029642879963,4,0,6,2,0,13284,12074.277
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1047,ACT,Activewear,Activewear,,,,,,,,,,6480,8.7766,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,436,Linden Track Pant,Pune · Koregaon Park,2316,Ludhiana Woollens,0.81,0.2482315711179312,1.79877608603565,8,0,28,20,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1048,BAS,Basics,Basics,,,,,,,,,,5000,8.5174,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,437,Sable Chino,Pune · Koregaon Park,2269,Noida Apparel Park,0.88,0.1181166746469051,1.298419906955678,2,5,13,11,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1049,OUT,Outerwear,Outerwear,,,,,,,,,,1000,6.9088,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,438,Frost Parka,Pune · Koregaon Park,396,Bengaluru Cut & Sew,0.91,0.9174829560221631,0.6186554293031804,13,0,19,6,0,5810,11269.472
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1050,DEN,Denim,Denim,,,,,,,,,,1560,7.3531,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,439,Kite Straight Jean,Pune · Koregaon Park,742,Surat Textile Mills,0.73,0.000109195788150042,0.667293306812644,2,2,7,5,0,3100,15105.823
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1051,KNT,Knitwear,Knitwear,,,,,,,,,,1760,7.4736,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,440,Juniper Crew Sweater,Pune · Koregaon Park,663,Tirupur Knits,0.94,0.002342009633203911,1.302148446231149,4,0,22,18,0,7462,11464.69
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1052,DRS,Dresses,Dresses,,,,,,,,,,4870,8.4911,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,441,Atlas Midi Dress,Pune · Koregaon Park,2464,Ludhiana Woollens,0.81,0.8662274796403324,1.207550696178805,16,0,21,5,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1053,FTW,Footwear,Footwear,,,,,,,,,,6950,8.8466,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,442,Wren Sneaker,Pune · Koregaon Park,2668,Noida Apparel Park,0.88,0.3067643340138342,1.303361503547058,10,2,16,6,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1054,ACC,Accessories,Accessories,,,,,,,,,,2920,7.9797,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,443,Solstice Wool Scarf,Pune · Koregaon Park,1070,Bengaluru Cut & Sew,0.91,0.1289997908725003,1.210966180276591,12,0,15,3,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1055,ACT,Activewear,Activewear,,,,,,,,,,6980,8.8509,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,444,Ember Legging,Pune · Koregaon Park,2917,Surat Textile Mills,0.73,0.05456749443744185,2.364772333437577,19,0,24,5,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1056,BAS,Basics,Basics,,,,,,,,,,6240,8.7389,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,445,Bramble Oxford Shirt,Pune · Koregaon Park,3137,Tirupur Knits,0.94,0.1103435317428238,1.5337444306002,12,0,22,10,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1057,OUT,Outerwear,Outerwear,,,,,,,,,,3010,8.01,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,446,Nomad Trench,Pune · Koregaon Park,1094,Ludhiana Woollens,0.81,0.6791874150681991,1.548779819358606,10,0,33,23,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1058,DEN,Denim,Denim,,,,,,,,,,890,6.7923,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,447,Quill Denim Jacket,Pune · Koregaon Park,396,Noida Apparel Park,0.88,0.0004442486086063171,2.191100384132005,7,0,51,44,0,3100,15158.13
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1059,KNT,Knitwear,Knitwear,,,,,,,,,,7730,8.953,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,448,Terra Cardigan,Pune · Koregaon Park,3994,Bengaluru Cut & Sew,0.91,0.258946915839418,1.879952940181829,13,0,40,27,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1060,DRS,Dresses,Dresses,,,,,,,,,,7740,8.9543,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,449,Vane Wrap Dress,Pune · Koregaon Park,2751,Surat Textile Mills,0.73,0.2466741816975533,2.255318588833325,23,0,44,21,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1061,FTW,Footwear,Footwear,,,,,,,,,,720,6.5806,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,450,Ridge Loafer,Pune · Koregaon Park,353,Tirupur Knits,0.94,0.0568518042423005,0.4814065671758726,4,0,7,3,0,5336,15555.793
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1062,ACC,Accessories,Accessories,,,,,,,,,,7580,8.9334,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,451,Halcyon Leather Belt,Pune · Koregaon Park,3157,Ludhiana Woollens,0.81,0.5674489934166798,0.6221197694190778,4,0,10,6,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1063,ACT,Activewear,Activewear,,,,,,,,,,7130,8.8722,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,452,Marlow Training Tee,Pune · Koregaon Park,3694,Noida Apparel Park,0.88,0.2998890134922212,0.8408930444507859,2,0,10,8,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1064,BAS,Basics,Basics,,,,,,,,,,6170,8.7276,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,453,Vesper Pocket Tee,Pune · Koregaon Park,2913,Bengaluru Cut & Sew,0.91,0.3304141741215317,1.860736350610387,3,0,14,11,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1065,OUT,Outerwear,Outerwear,,,,,,,,,,4260,8.3573,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,454,Cadence Puffer,Pune · Koregaon Park,1913,Surat Textile Mills,0.73,0.3824288552200608,2.414744753472041,21,0,35,14,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1066,DEN,Denim,Denim,,,,,,,,,,3770,8.2351,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,455,Orbit Slim Jean,Pune · Koregaon Park,1664,Tirupur Knits,0.94,0.004983896916865459,0.4804003967088647,1,0,6,5,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1067,KNT,Knitwear,Knitwear,,,,,,,,,,1110,7.013,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,456,Linden Roll Neck,Pune · Koregaon Park,570,Ludhiana Woollens,0.81,0.01557002559334403,2.406669184239581,10,0,34,24,0,7462,11505.053
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1068,DRS,Dresses,Dresses,,,,,,,,,,7540,8.9281,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,457,Sable Slip Dress,Pune · Koregaon Park,3626,Noida Apparel Park,0.88,0.909407156974846,1.008846410980914,3,0,11,8,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1069,FTW,Footwear,Footwear,,,,,,,,,,4980,8.5134,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,458,Frost Chelsea Boot,Pune · Koregaon Park,1958,Bengaluru Cut & Sew,0.91,0.4408803308759775,0.8281039439258165,6,0,14,8,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1070,ACC,Accessories,Accessories,,,,,,,,,,6880,8.8365,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,459,Kite Tote,Pune · Koregaon Park,3510,Surat Textile Mills,0.73,0.136824620106726,2.520019435696304,8,0,25,17,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1071,ACT,Activewear,Activewear,,,,,,,,,,1270,7.1476,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,460,Juniper Track Pant,Pune · Koregaon Park,606,Tirupur Knits,0.94,0.01601753949250654,1.522598491131794,16,0,20,4,0,6443,13273.388
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1072,BAS,Basics,Basics,,,,,,,,,,4430,8.3964,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,461,Atlas Chino,Pune · Koregaon Park,1943,Ludhiana Woollens,0.81,0.4360671361412766,1.231972052098718,7,2,14,7,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1073,OUT,Outerwear,Outerwear,,,,,,,,,,2080,7.6406,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,462,Wren Parka,Pune · Koregaon Park,747,Noida Apparel Park,0.88,0.2767021793360135,2.323728581215255,22,0,61,39,0,5810,11224.008
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1074,DEN,Denim,Denim,,,,,,,,,,7750,8.9556,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,463,Solstice Straight Jean,Pune · Koregaon Park,3393,Bengaluru Cut & Sew,0.91,0.08878007604754459,1.483006234129425,13,0,15,2,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1075,KNT,Knitwear,Knitwear,,,,,,,,,,3560,8.1778,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,464,Ember Crew Sweater,Pune · Koregaon Park,1718,Surat Textile Mills,0.73,0.1386092397122004,1.974883440788835,8,0,22,14,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1076,DRS,Dresses,Dresses,,,,,,,,,,3570,8.1806,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,465,Bramble Midi Dress,Pune · Koregaon Park,1457,Tirupur Knits,0.94,0.2422264629855932,0.7405152785591781,4,0,13,9,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1077,FTW,Footwear,Footwear,,,,,,,,,,5840,8.6727,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,466,Nomad Sneaker,Pune · Koregaon Park,2864,Ludhiana Woollens,0.81,0.10330061976831,2.416477797343396,15,0,38,23,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1078,ACC,Accessories,Accessories,,,,,,,,,,1190,7.0825,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,467,Quill Wool Scarf,Pune · Koregaon Park,443,Noida Apparel Park,0.88,0.373888154387841,1.693079524289351,9,0,23,14,0,13284,12074.277
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1079,ACT,Activewear,Activewear,,,,,,,,,,4570,8.4275,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,468,Terra Legging,Pune · Koregaon Park,1767,Bengaluru Cut & Sew,0.91,0.08671028666845525,2.156171307805926,10,0,24,14,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1080,BAS,Basics,Basics,,,,,,,,,,2950,7.9899,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,469,Vane Oxford Shirt,Pune · Koregaon Park,1283,Surat Textile Mills,0.73,0.04884635464280715,0.64455648973817,6,0,12,6,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1081,OUT,Outerwear,Outerwear,,,,,,,,,,4990,8.5154,0,0,0,7,7,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,470,Ridge Trench,Pune · Koregaon Park,2311,Tirupur Knits,0.94,0.9287739378302152,0.5369263643748127,0,0,16,8,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1082,DEN,Denim,Denim,,,,,,,,,,730,6.5944,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,471,Halcyon Denim Jacket,Pune · Koregaon Park,292,Ludhiana Woollens,0.81,0.5100741527779509,1.192133984260727,5,0,19,14,0,3100,15167.76
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1083,KNT,Knitwear,Knitwear,,,,,,,,,,7550,8.9294,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,472,Marlow Cardigan,Pune · Koregaon Park,3052,Noida Apparel Park,0.88,0.0007357902348707216,1.946573286224157,21,14,46,25,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1084,DRS,Dresses,Dresses,,,,,,,,,,5790,8.6641,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,473,Vesper Wrap Dress,Pune · Koregaon Park,2773,Bengaluru Cut & Sew,0.91,0.0005611510406343915,2.297405374085065,10,0,14,4,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1085,FTW,Footwear,Footwear,,,,,,,,,,7480,8.9201,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,474,Cadence Loafer,Pune · Koregaon Park,3572,Surat Textile Mills,0.73,0.03855127980870929,1.759503437811509,2,0,16,14,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1086,ACC,Accessories,Accessories,,,,,,,,,,720,6.5806,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,475,Orbit Leather Belt,Pune · Koregaon Park,329,Tirupur Knits,0.94,0.2184562591442348,1.241997508180793,9,0,12,3,0,13284,12125.441
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1087,ACT,Activewear,Activewear,,,,,,,,,,6900,8.8394,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,476,Linden Training Tee,Pune · Koregaon Park,3442,Ludhiana Woollens,0.81,0.7639314784653447,1.379480650788173,7,0,22,15,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1088,BAS,Basics,Basics,,,,,,,,,,7050,8.8609,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,477,Sable Pocket Tee,Pune · Koregaon Park,3201,Noida Apparel Park,0.88,0.01622694992155091,0.8353109819232486,2,0,6,4,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1089,OUT,Outerwear,Outerwear,,,,,,,,,,4010,8.2968,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,478,Frost Puffer,Pune · Koregaon Park,1601,Bengaluru Cut & Sew,0.91,0.002312112545000055,1.895861339778639,13,0,28,15,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1090,DEN,Denim,Denim,,,,,,,,,,4010,8.2968,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,479,Kite Slim Jean,Pune · Koregaon Park,1379,Surat Textile Mills,0.73,0.4502396242815292,1.537483650515787,5,0,24,19,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1091,KNT,Knitwear,Knitwear,,,,,,,,,,2590,7.8598,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,480,Juniper Roll Neck,Pune · Koregaon Park,957,Tirupur Knits,0.94,0.643793669042698,1.545455432927702,9,0,18,9,0,7462,11420.743
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1092,DRS,Dresses,Dresses,,,,,,,,,,2990,8.0034,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,481,Atlas Slip Dress,Pune · Koregaon Park,1538,Ludhiana Woollens,0.81,0.4671161643327494,1.063668687676545,5,0,16,11,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1093,FTW,Footwear,Footwear,,,,,,,,,,4960,8.5094,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,482,Wren Chelsea Boot,Pune · Koregaon Park,1707,Noida Apparel Park,0.88,0.06849265459445182,1.409061137784738,10,0,16,6,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1094,ACC,Accessories,Accessories,,,,,,,,,,2620,7.8713,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,483,Solstice Tote,Pune · Koregaon Park,1227,Bengaluru Cut & Sew,0.91,0.6166618806114095,2.034362682455685,6,0,27,21,0,13284,12053.953
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1095,ACT,Activewear,Activewear,,,,,,,,,,2350,7.7626,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,484,Ember Track Pant,Pune · Koregaon Park,923,Surat Textile Mills,0.73,0.04821345073186504,1.449043303634971,3,0,21,18,0,6443,13275.718
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1096,BAS,Basics,Basics,,,,,,,,,,860,6.7581,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,485,Bramble Chino,Pune · Koregaon Park,330,Tirupur Knits,0.94,0.3597012292967132,2.482433456892613,14,0,33,19,0,50459,14855.627
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1097,OUT,Outerwear,Outerwear,,,,,,,,,,2430,7.7961,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,486,Nomad Parka,Pune · Koregaon Park,1249,Ludhiana Woollens,0.81,0.01760374891013752,1.246017925231718,10,3,14,4,0,5810,11196.963
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1098,DEN,Denim,Denim,,,,,,,,,,5260,8.5681,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,487,Quill Straight Jean,Pune · Koregaon Park,2325,Noida Apparel Park,0.88,0.03626853458267992,1.974982425302733,11,0,33,22,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1099,KNT,Knitwear,Knitwear,,,,,,,,,,1530,7.3337,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,488,Terra Crew Sweater,Pune · Koregaon Park,538,Bengaluru Cut & Sew,0.91,0.001294333175926447,0.6112819288042374,1,0,9,8,0,7462,11451.583
styleverse,styleverse,2026-08-10,2026,32,ST05,Trend,SV1100,DRS,Dresses,Dresses,,,,,,,,,,5720,8.6519,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,489,Vane Midi Dress,Pune · Koregaon Park,2384,Surat Textile Mills,0.73,0.4859671978736997,1.306965873832814,9,0,29,20,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1001,OUT,Outerwear,Outerwear,,,,,,,,,,2680,7.8939,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,490,Ridge Parka,Chennai · Nungambakkam,1173,Tirupur Knits,0.94,0.5843617511401088,1.378171070618555,13,0,24,11,0,5810,11196.963
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1002,DEN,Denim,Denim,,,,,,,,,,4610,8.4362,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,491,Halcyon Straight Jean,Chennai · Nungambakkam,1972,Ludhiana Woollens,0.81,0.0831227490959891,1.841171421192121,2,5,18,16,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1003,KNT,Knitwear,Knitwear,,,,,,,,,,4400,8.3896,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,492,Marlow Crew Sweater,Chennai · Nungambakkam,1564,Noida Apparel Park,0.88,0.1810419825517486,0.3812452738871798,2,1,6,4,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1004,DRS,Dresses,Dresses,,,,,,,,,,6960,8.8481,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,493,Vesper Midi Dress,Chennai · Nungambakkam,2727,Bengaluru Cut & Sew,0.91,0.07573628524851254,0.6613548761466518,2,0,6,4,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1005,FTW,Footwear,Footwear,,,,,,,,,,5170,8.5508,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,494,Cadence Sneaker,Chennai · Nungambakkam,2124,Surat Textile Mills,0.73,0.2141044805676707,1.488332889066078,8,0,19,11,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1006,ACC,Accessories,Accessories,,,,,,,,,,2580,7.8559,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,495,Orbit Wool Scarf,Chennai · Nungambakkam,898,Tirupur Knits,0.94,0.0005917971634623065,0.8234393561375327,8,0,10,2,0,13284,12053.953
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1007,ACT,Activewear,Activewear,,,,,,,,,,6710,8.8115,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,496,Linden Legging,Chennai · Nungambakkam,2439,Ludhiana Woollens,0.81,0.6777078019342075,0.9387907859287224,8,0,11,3,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1008,BAS,Basics,Basics,,,,,,,,,,7640,8.9413,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,497,Sable Oxford Shirt,Chennai · Nungambakkam,3332,Noida Apparel Park,0.88,0.7771817858091377,1.853309070249088,4,5,14,10,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1009,OUT,Outerwear,Outerwear,,,,,,,,,,3880,8.2638,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,498,Frost Trench,Chennai · Nungambakkam,1398,Bengaluru Cut & Sew,0.91,0.3563938032865699,1.289053673413582,9,5,21,12,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1010,DEN,Denim,Denim,,,,,,,,,,910,6.8145,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,499,Kite Denim Jacket,Chennai · Nungambakkam,467,Surat Textile Mills,0.73,0.5993439873992962,2.595437742676586,15,9,47,32,0,3100,15158.13
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1011,KNT,Knitwear,Knitwear,,,,,,,,,,2590,7.8598,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,500,Juniper Cardigan,Chennai · Nungambakkam,1081,Tirupur Knits,0.94,0.911053318813002,1.221256928832736,9,0,31,22,0,7462,11420.743
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1012,DRS,Dresses,Dresses,,,,,,,,,,5650,8.6396,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,501,Atlas Wrap Dress,Chennai · Nungambakkam,2733,Ludhiana Woollens,0.81,0.0428499994319462,0.855760169646237,5,0,9,4,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST06,Value,SV1013,FTW,Footwear,Footwear,,,,,,,,,,3410,8.1348,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,502,Wren Loafer,Chennai · Nungambakkam,1396,Noida Apparel Park,0.88,0.0002117384920995118,2.506510979286395,22,0,31,9,0,5336,15464.555
